absolute_humidity_2m:gm3,air_density_2m:kgm3,ceiling_height_agl:m,clear_sky_energy_1h:J,clear_sky_rad:W,cloud_base_agl:m,dew_or_rime:idx,dew_point_2m:K,diffuse_rad:W,diffuse_rad_1h:J,direct_rad:W,direct_rad_1h:J,effective_cloud_cover:p,elevation:m,fresh_snow_12h:cm,fresh_snow_1h:cm,fresh_snow_24h:cm,fresh_snow_3h:cm,fresh_snow_6h:cm,is_day:idx,is_in_shadow:idx,msl_pressure:hPa,precip_5min:mm,precip_type_5min:idx,pressure_100m:hPa,pressure_50m:hPa,prob_rime:p,rain_water:kgm2,relative_humidity_1000hPa:p,sfc_pressure:hPa,snow_density:kgm3,snow_depth:cm,snow_drift:idx,snow_melt_10min:mm,snow_water:kgm2,sun_azimuth:d,sun_elevation:d,super_cooled_liquid_water:kgm2,t_1000hPa:K,total_cloud_cover:p,visibility:m,wind_speed_10m:ms,wind_speed_u_10m:ms,wind_speed_v_10m:ms,wind_speed_w_1000hPa:ms,pv_measurement
2.85,1.2915001,6341.15,0.0,0.0,5837.15,0.0,266.2,0.0,0.0,0.0,0.0,53.824997,24.0,2.35,1.3,2.35,1.8,2.35,0.0,1.0,1009.4,0.085,3.0,993.57495,999.85,0.0,0.0,60.8,1006.15,250.0,3.6,0.0,0.0,0.0,32.49475,-35.169502,0.0,272.0,98.375,52435.85,3.775,-2.45,2.85,0.0,0.0
2.8,1.292,6307.0,0.0,0.0,4804.35,0.0,266.0,0.0,0.0,0.0,0.0,65.1,24.0,3.275,0.9,3.275,2.325,3.275,0.0,1.0,1009.42505,0.0,0.0,993.625,999.92505,0.0,0.0,60.9,1006.225,250.0,3.6,0.0,0.0,0.0,49.26175,-30.782,0.0,272.0,99.45,52572.824,3.625,-2.45,2.7,0.0,0.0
2.8,1.29125,6767.0,0.0,0.0,3550.125,0.0,265.9,0.0,0.0,0.0,0.0,74.65,24.0,3.35,0.075,3.35,2.275,2.925,0.0,1.0,1009.4,0.0,0.0,993.57495,999.85,0.0,0.0,60.375,1006.175,250.0,3.6,0.0,0.0,0.0,64.68475,-25.161749,0.0,272.05,99.6,53633.75,3.75,-2.5,2.8,0.0,0.0
2.8,1.291,7520.125,0.0,0.0,3538.15,0.0,265.82498,0.0,0.0,0.0,0.0,73.325,24.0,3.35,0.0,3.35,0.975,2.825,0.0,1.0,1009.42505,0.0,0.0,993.6,999.9,0.0,0.0,59.35,1006.2,250.0,3.55,0.0,0.0,0.0,79.00975,-18.79125,0.0,272.1,99.575,55062.824,3.975,-2.45,3.125,0.0,0.0
2.725,1.291,8279.025,0.0,0.0,3582.875,0.0,265.75,0.0,0.0,0.0,0.0,64.625,24.0,3.35,0.0,3.35,0.075,2.4,0.0,1.0,1009.275,0.0,0.0,993.55,999.825,0.0,0.0,59.45,1006.15,250.0,3.5,0.0,0.0,0.0,92.6255,-12.10425,0.0,272.1,99.45,54811.023,4.2,-2.5,3.4,0.0,0.0
2.75,1.2904999,8009.2,0.0,0.0,3418.9,0.0,265.725,0.0,0.0,0.0,0.0,60.675,24.0,4.45,1.075,4.45,1.075,3.375,0.0,1.0,1009.4,0.095,3.0,993.55,999.85,0.0,0.0,59.825,1006.15,250.0,4.2,0.0,0.0,0.0,105.936005,-5.487,0.0,272.0,99.4,55552.875,4.45,-2.4250002,3.75,0.0,0.0
2.775,1.289,7964.7,5700.6753,8.1,4479.7,0.0,265.8,9.825,17679.625,0.0,0.0,59.15,24.0,5.9,1.45,5.9,2.525,3.5,0.5,1.0,1009.85,0.045,1.5,993.9,1000.2,0.0,0.0,60.275,1006.5,250.0,5.3,0.0,0.0,0.0,119.30475,0.70375,0.0,271.9,99.350006,56625.625,4.725,-2.325,4.1,0.0,0.0
2.7,1.28775,7807.65,110132.73,59.375,6231.35,0.0,265.6,54.95,116588.83,9.85,17713.775,57.4,24.0,6.05,0.125,6.05,2.65,2.75,1.0,0.5,1010.15,0.0,0.0,994.15,1000.45,0.0,0.0,58.6,1006.75,250.0,5.3,0.0,0.0,0.0,133.01524,6.11875,0.0,271.925,99.350006,57436.6,4.6,-2.275,3.975,0.0,0.0
2.7,1.28625,7506.45,338973.12,128.725,4592.525,0.0,265.55,94.975,269863.8,33.925,78771.27,70.875,24.0,5.525,0.0,6.05,1.6,2.65,1.0,0.0,1010.4,0.0,0.0,994.45,1000.7,0.0,0.0,56.4,1007.0,250.0,5.3,0.0,0.0,0.0,147.23474,10.4195,0.0,272.025,99.55,58178.875,4.65,-2.325,3.975,0.0,0.0
2.7,1.28525,6300.225,568939.75,183.15,3606.85,0.0,265.5,115.875,379569.2,43.35,139069.1,83.45,24.0,5.425,0.0,6.05,0.125,2.65,1.0,0.0,1010.57495,0.0,0.0,994.6,1000.8,0.0,0.0,54.65,1007.1,250.0,5.275,0.0,0.0,0.0,161.97525,13.2965,0.0,272.1,99.725,58148.1,4.8250003,-2.25,4.3,0.0,0.0
2.7,1.284,5545.775,712908.44,207.25,4209.95,0.0,265.5,130.725,443933.78,38.3,146912.78,77.225,24.0,5.05,0.0,6.05,0.0,2.65,1.0,0.0,1010.425,0.0,0.0,994.475,1000.75,0.0,0.0,53.85,1007.025,250.0,5.2,0.0,0.0,0.0,177.074,14.51625,0.0,272.15002,99.325,58132.15,4.8250003,-2.125,4.325,0.0,0.0
2.7,1.283,7039.725,737201.56,196.425,5339.375,0.0,265.5,97.2,410287.5,94.55,239113.08,59.6,24.0,4.925,0.0,6.05,0.0,1.6,1.0,0.0,1010.35,0.0,0.0,994.425,1000.7,0.0,0.0,53.1,1006.975,250.0,4.575,0.0,0.0,0.0,192.23575,13.97175,0.0,272.275,98.175,58404.926,5.05,-2.15,4.575,0.0,0.0
2.7,1.28425,7160.3,637233.9,152.625,5089.4,0.0,265.4,91.25,339212.62,56.4,271754.6,61.0,24.0,3.65,0.0,6.05,0.0,0.125,1.0,0.0,1010.5,0.0,0.0,994.55,1000.825,0.0,0.0,53.25,1007.1,250.0,3.5,0.0,0.0,0.0,207.1425,11.7115,0.0,272.2,98.625,58201.35,5.45,-2.125,5.0,0.0,0.0
2.7,1.2855,5926.5,433714.06,86.1,4406.1,0.0,265.275,65.875,282849.06,15.6,129620.52,78.875,24.0,2.75,0.0,6.05,0.0,0.0,1.0,0.0,1010.3,0.0,0.0,994.42505,1000.675,0.0,0.0,53.2,1006.975,250.0,3.5,0.0,0.0,0.0,221.57126,7.92575,0.0,272.3,99.55,57867.8,5.6749997,-1.6,5.45,-0.05,0.0
2.675,1.287,5166.65,190369.86,23.375,3516.1,0.0,265.2,20.425,155406.97,1.25,30341.125,88.825,24.0,2.65,0.0,6.05,0.0,0.0,1.0,0.75,1010.1,0.0,0.0,994.225,1000.5,0.0,0.0,53.6,1006.8,250.0,3.5,0.0,0.0,0.075,235.46524,2.90075,0.0,272.2,99.45,57519.2,5.45,-1.5,5.25,0.0,0.0
2.6,1.289,5135.0,27340.05,0.0,4369.3,0.0,265.2,0.0,36802.2,0.0,2263.325,88.45,24.0,2.65,0.0,6.05,0.0,0.0,0.0,1.0,1009.975,0.0,0.0,994.05,1000.325,0.0,0.0,55.35,1006.65,250.0,3.475,0.0,0.0,0.075,248.9375,-3.032,0.0,272.025,98.8,56868.727,5.2,-1.5,4.95,0.0,0.0
2.6,1.29125,7629.125,0.0,0.0,5978.3,0.0,265.2,0.0,0.0,0.0,0.0,65.65,24.0,2.65,0.0,6.05,0.0,0.0,0.0,1.0,1009.75,0.0,0.0,993.95,1000.2,0.0,0.0,55.875,1006.525,250.0,3.4,0.0,0.0,0.0,262.2315,-9.5265,0.0,271.975,93.9,55664.45,5.1499996,-1.55,4.9,0.0,0.0
2.6,1.29225,9658.75,0.0,0.0,7133.675,0.0,265.225,0.0,0.0,0.0,0.0,43.85,24.0,1.6,0.0,6.05,0.0,0.0,0.0,1.0,1009.4,0.0,0.0,993.7,1000.0,0.0,0.0,55.925,1006.3,250.0,2.9,0.0,0.0,0.0,275.68298,-16.2305,0.0,272.0,86.675,55001.523,5.2,-1.475,5.025,0.0,0.0
2.65,1.29225,9735.675,0.0,0.0,7654.45,0.0,265.275,0.0,0.0,0.0,0.0,39.825,24.0,0.125,0.0,6.05,0.0,0.0,0.0,1.0,1009.2,0.0,0.0,993.5,999.775,0.0,0.0,56.15,1006.1,250.0,2.025,0.0,0.0,0.0,289.686,-22.77125,0.0,272.05,79.4,54859.703,5.225,-1.15,5.1,0.0,0.0
2.6,1.29325,9992.675,0.0,0.0,9028.25,0.0,265.2,0.0,0.0,0.0,0.0,34.125,24.0,0.0,0.0,6.05,0.0,0.0,0.0,1.0,1009.075,0.0,0.0,993.325,999.625,0.0,0.0,57.1,1005.925,250.0,2.0,0.0,0.0,0.0,304.64526,-28.7355,0.0,271.95,67.75,54455.074,5.025,-0.9,4.95,0.0,0.0
2.6,1.29425,10005.325,0.0,0.0,8649.95,0.0,265.1,0.0,0.0,0.0,0.0,34.5,24.0,0.0,0.0,5.525,0.0,0.0,0.0,1.0,1008.975,0.0,0.0,993.25,999.525,0.0,0.0,57.7,1005.85,250.0,2.0,0.0,0.0,0.0,320.88174,-33.65725,0.0,271.8,69.0,54029.7,4.8250003,-0.85,4.8,0.0,0.0
2.6,1.295,9685.7,0.0,0.0,7902.575,0.0,265.1,0.0,0.0,0.0,0.0,30.45,24.0,0.0,0.0,5.425,0.0,0.0,0.0,1.0,1009.225,0.0,0.0,993.5,999.8,0.0,0.0,58.15,1006.1,250.0,2.0,0.0,0.0,0.0,338.46,-37.0425,0.0,271.8,60.850002,54025.1,4.8,-0.45000002,4.8,0.0,0.0
2.6,1.295,6764.0117,0.0,0.0,6447.075,0.0,265.125,0.0,0.0,0.0,0.0,34.275,24.0,0.0,0.0,5.05,0.0,0.0,0.0,1.0,1009.4,0.0,0.0,993.6,999.9,0.0,0.0,58.5,1006.2,250.0,2.0,0.0,0.0,0.0,266.99774,-38.468,0.0,271.82498,66.1,53952.05,4.7,-0.3,4.675,0.0,0.0
2.6,1.2965,8310.675,0.0,0.0,5405.8,0.0,265.15002,0.0,0.0,0.0,0.0,47.475,24.0,0.0,0.0,4.925,0.0,0.0,0.0,1.0,1009.6,0.0,0.0,993.85,1000.15,0.0,0.0,59.175003,1006.5,250.0,1.8,0.0,0.0,0.0,14.44775,-37.4905,0.0,271.65,87.125,53421.05,4.3,-0.6,4.25,0.0,0.0
2.5749998,1.298,7357.325,0.0,0.0,5109.125,0.0,264.975,0.0,0.0,0.0,0.0,62.775,24.0,0.0,0.0,3.65,0.0,0.0,0.0,1.0,1009.95,0.0,0.0,994.15,1000.475,0.0,0.0,60.3,1006.8,250.0,1.5,0.0,0.0,0.0,32.41275,-34.82425,0.0,271.32498,91.65,52801.2,3.75,-0.85,3.65,0.0,0.0
2.5,1.2995,5088.15,0.0,0.0,4006.525,0.0,264.65,0.0,0.0,0.0,0.0,89.2,24.0,0.0,0.0,2.75,0.0,0.0,0.0,1.0,1009.95,0.0,0.0,994.15,1000.475,0.0,0.0,59.55,1006.85,250.0,1.5,0.0,0.0,0.0,49.14175,-30.4455,0.0,271.45,95.6,53215.1,3.3,-0.55,3.25,0.0,0.0
2.5,1.3004999,4396.25,0.0,0.0,2869.0,0.0,264.575,0.0,0.0,0.0,0.0,98.825,24.0,0.0,0.0,2.65,0.0,0.0,0.0,1.0,1010.0,0.0,0.0,994.2,1000.525,0.0,0.0,58.45,1006.875,250.0,1.5,0.0,0.0,0.05,64.544,-24.83325,0.0,271.75,99.175,53260.15,2.65,-0.5,2.6,0.0,0.0
2.6,1.2985001,5012.85,0.0,0.0,3924.425,0.0,265.1,0.0,0.0,0.0,0.0,79.275,24.0,0.0,0.0,2.65,0.0,0.0,0.0,1.0,1009.6,0.0,0.0,993.8,1000.1,0.0,0.0,59.35,1006.5,250.0,1.5,0.0,0.0,0.075,78.8615,-18.46825,0.0,272.075,96.025,52767.2,2.1,-1.0,1.825,0.0,0.0
2.675,1.2975,6877.4,0.0,0.0,6302.6,0.0,265.45,0.0,0.0,0.0,0.0,27.425,24.0,0.0,0.0,2.65,0.0,0.0,0.0,1.0,1009.15,0.0,0.0,993.425,999.725,0.0,0.0,60.425,1006.075,250.0,1.5,0.0,0.0,0.0,92.47875,-11.783,0.0,272.25,53.425,51778.824,2.25,-1.2,1.875,0.0,0.0
4.0,1.2565,4381.0,787419.75,210.2,2066.35,0.0,270.65,117.275,415236.94,8.225,21212.225,76.3,24.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1002.5,0.0,0.0,986.925,993.05,0.0,0.0,58.35,999.2,250.0,1.9,0.0,0.07,0.15,192.349,14.67075,0.0,277.1,84.075,42259.676,2.525,-0.375,2.5,0.0,29.400000000000002
4.1,1.257,7195.562,685486.75,165.525,1775.4,0.0,271.0,81.3,357336.94,67.4,136122.84,31.525002,24.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1003.0,0.0,0.0,987.4,993.55,0.0,0.0,58.2,999.7,250.0,0.3,0.0,0.07,0.0,207.33426,12.39325,0.0,277.55,46.1,56180.074,1.875,-0.45000002,1.8,0.0,19.6
4.075,1.2622501,8594.425,476832.2,96.8,1926.05,0.0,270.9,56.95,248836.05,49.65,210723.88,51.275,24.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1003.2,0.0,0.0,987.65,993.85,0.0,0.0,59.775,1000.025,250.0,0.2,0.0,0.035,0.0,221.82726,8.586,0.0,277.725,85.425,55359.727,1.6,-0.725,1.425,0.0,9.8
3.9250002,1.2702501,8255.6,221043.08,29.475,1381.05,0.0,270.4,21.949999,142046.45,4.85,98135.3,72.3,24.0,0.0,0.0,0.0,0.0,0.0,1.0,0.75,1003.55,0.0,0.0,988.05,994.225,0.0,0.0,63.800003,1000.45,250.0,0.2,0.0,0.0,0.0,235.76999,3.53975,0.0,277.45,99.15,52970.5,1.7,-0.85,1.5,0.0,0.0
4.0,1.2739999,7745.275,36895.25,0.0,1402.65,0.0,270.45,0.0,39515.023,0.0,8734.5,77.225,24.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1003.875,0.0,0.0,988.35,994.55,0.0,0.0,69.325,1000.75,250.0,0.2,0.0,0.0,0.0,249.27625,-2.4105,0.0,276.925,100.0,49345.6,1.7,-0.9,1.4,0.0,0.0
4.0,1.27825,7335.75,0.0,0.0,3061.55,0.0,270.65002,0.0,0.0,0.0,0.0,69.3,24.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1004.1,0.0,0.0,988.625,994.825,0.0,0.0,73.55,1001.07495,250.0,0.2,0.0,0.0,0.0,262.59225,-8.915251,0.0,276.35,100.0,45471.6,1.6500001,-0.92499995,1.375,0.0,0.0
4.0,1.281,7726.8,0.0,0.0,5529.95,-1.0,270.7,0.0,0.0,0.0,0.0,63.4,24.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1004.225,0.0,0.0,988.75,994.975,19.875,0.0,76.475,1001.2,250.0,0.05,0.0,0.0,0.0,276.05475,-15.619749,0.0,275.975,100.0,43488.0,1.75,-0.95,1.425,0.0,0.0
4.3,1.2574999,2838.35,0.0,0.0,2714.4,0.0,271.6,0.0,0.0,0.0,0.0,99.55,24.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,999.5,0.0,0.0,984.1,990.2,0.0,0.1,69.35,996.375,250.0,0.1,0.0,0.0075,0.65,105.526505,-4.50175,0.05,277.375,100.0,2461.6,2.2,-1.125,1.925,0.0,0.0
4.5,1.2544999,2499.225,13019.725,14.15,2193.0,0.0,272.3,4.55,8190.7246,0.0,0.0,99.25,24.0,0.0,0.0,0.0,0.0,0.0,0.75,1.0,999.9,0.0,0.0,984.4,990.6,0.0,0.1,70.075,996.7,250.0,0.85,0.0,0.04,0.45,118.9415,1.70575,0.175,277.775,99.95,2738.85,2.125,-1.15,1.775,0.0,0.0
4.6749997,1.253,2279.65,148843.8,74.05,1971.6749,0.0,272.85,20.725,45506.8,0.125,191.925,99.7,24.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,999.9,0.0,0.0,984.4,990.5,0.0,0.1,70.95,996.7,250.0,0.875,0.0,0.04,0.25,132.71974,7.1435,0.2,278.05,100.0,4905.025,1.6,-0.92499995,1.25,0.0,0.0
4.8,1.25175,2082.4,401287.56,147.9,2022.1001,0.0,273.225,47.1,122080.52,0.2,534.3,99.35,24.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,999.9,0.0,0.0,984.45,990.55,0.0,0.025,70.1,996.675,250.0,0.775,0.0,0.05,0.2,147.03175,11.4665,0.125,278.55,100.0,23395.0,1.4,-1.0,1.0,0.0,0.0
4.9,1.251,2022.75,641415.2,203.925,1882.6749,0.0,273.5,61.25,195008.2,2.7,5207.25,99.75,24.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1000.125,0.0,0.0,984.7,990.8,0.0,0.05,68.575,996.95,250.0,0.7,0.0,0.05,0.325,161.8875,14.3585005,0.1,279.05,100.0,32781.35,1.325,-0.75,1.075,0.0,0.0
4.925,1.2507501,2087.45,788712.9,228.42499,1724.5,0.0,273.575,59.6,217546.88,0.75,6200.65,100.0,24.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1000.675,0.025,0.25,985.175,991.275,0.0,0.1,70.1,997.425,250.0,0.55,0.0,0.057499997,0.45000002,177.1165,15.58125,0.1,279.2,100.0,3175.525,1.125,-0.425,1.025,0.0,0.0
4.95,1.2509999,2792.1,812964.75,217.2,1582.375,0.0,273.65,40.325,179872.2,0.05,1426.775,99.2,24.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1001.375,0.0,0.0,985.875,992.0,0.0,0.1,71.4,998.125,250.0,0.1,0.0,0.015,0.2,192.41025,15.0235,0.1,279.05,99.825,3951.2002,1.375,-0.425,1.3,0.0,0.0
4.0,1.30275,5113.3247,3994.775,6.45,205.3,0.0,270.7,5.1,9141.65,0.0,0.0,93.75,24.0,0.0,0.0,0.0,0.0,0.0,0.5,1.0,1022.825,0.0,0.0,1006.7,1013.07495,0.0,0.0,91.2,1019.42505,250.0,0.1,0.0,0.0,0.1,103.886246,0.112999976,0.0,271.45,99.525,27469.1,3.375,3.1,1.35,0.0,0.0
4.075,1.301,2142.7,108052.65,63.274998,213.85,0.0,270.825,40.35,81783.6,4.425,7962.7,95.225,24.0,0.0,0.0,0.0,0.0,0.0,1.0,0.25,1022.85,0.0,0.0,1006.75,1013.1,0.0,0.0,89.4,1019.5,250.0,1.05,0.0,0.0,0.075,117.49825,6.386,0.075,271.325,99.225,28960.926,3.425,2.875,1.8,0.0,0.0
4.125,1.2975,1885.0,390544.06,155.6,443.5,0.0,271.025,72.45,203067.72,23.1,49590.273,96.125,24.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1022.8,0.0,0.0,1006.7,1013.05,0.0,0.0,85.75,1019.425,250.0,1.1,0.0,0.0,0.0,131.586,11.90975,0.1,271.7,98.475,34200.7,2.975,2.5,1.6500001,0.0,0.0
4.2,1.2935,1856.85,721623.9,242.04999,641.1,0.0,271.1,109.925,328300.06,38.05,110114.45,89.075,24.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1022.625,0.0,0.0,1006.5,1012.825,0.0,0.0,81.3,1019.175,250.0,1.1,0.0,0.0025,0.0,146.33075,16.313751,0.05,272.25,90.725,39732.25,2.95,2.325,1.725,0.0,0.0
4.125,1.28925,1875.9,988931.44,302.02502,610.85,0.0,271.1,135.70001,442150.56,69.825,194167.0,74.45,24.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1022.25,0.0,0.0,1006.15,1012.45,0.0,0.0,76.75,1018.8,250.0,1.1500001,0.0,0.015,0.0,161.73349,19.251,0.0,272.85,74.45,43832.05,3.25,2.65,1.8499999,0.0,0.0
4.1499996,1.287,1465.35,1143181.5,326.82498,599.85,0.0,271.15,144.375,504151.38,89.8,287282.06,88.825,24.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1021.675,0.0,0.0,1005.65,1011.925,0.0,0.0,74.15,1018.25,250.0,1.2,0.0,0.02,0.025,177.58124,20.455,0.125,273.35,88.825,40337.4,3.75,3.3000002,1.8,0.0,0.0
4.2,1.287,1063.725,1164005.8,313.475,721.1,0.0,271.375,128.725,491567.75,42.525,238140.47,99.925,24.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1021.2,0.0,0.0,1005.25,1011.45,0.0,0.0,73.975,1017.75,250.0,0.8,0.0,0.02,0.1,193.493,19.808,0.32500002,273.6,99.925,35359.1,3.975,3.15,2.35,0.0,0.0
4.225,1.2865,901.9,1048924.4,263.55,655.95,0.0,271.375,72.625,362451.03,6.3,87841.77,99.95,24.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1020.575,0.0,0.0,1004.675,1010.95,0.0,0.0,73.725,1017.275,250.0,0.1,0.0,0.02,0.1,209.063,17.37375,0.4,273.7,99.95,34664.1,3.85,2.2,3.15,0.0,0.0
4.25,1.2855,927.2,812412.4,183.75,585.4,0.0,271.45,45.8,213226.86,2.1,15103.574,99.725,24.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1019.80005,0.0,0.0,1003.85,1010.125,0.0,0.0,75.100006,1016.44995,250.0,0.1,0.0,0.02,0.1,224.0165,13.38025,0.35000002,273.875,99.775,32574.775,4.6,3.125,3.35,0.0,0.0
4.4,1.28325,1058.075,492559.06,89.700005,740.075,0.0,271.9,32.825,141517.3,1.375,6242.65,99.95,24.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1018.675,0.0,0.0,1002.8,1009.05,0.0,0.0,76.875,1015.325,250.0,0.175,0.0,0.0325,0.275,238.2915,8.157249,0.2,274.175,100.0,25934.05,4.55,3.2,3.2,0.0,0.0
4.6,1.28075,991.5,179061.3,16.95,652.975,0.0,272.575,6.1,70006.9,0.0,2442.35,100.0,24.0,0.0,0.0,0.0,0.0,0.0,0.75,1.0,1017.45,0.0,0.0,1001.55,1007.80005,0.0,0.0,80.3,1014.05,250.0,0.3,0.0,0.03,0.55,252.02051,2.07225,0.1,274.45,100.0,13635.175,5.05,3.775,3.3,0.0,0.0
4.9,1.2787501,919.025,15791.3,0.0,625.2,0.0,273.35,0.0,10958.125,0.0,0.0,100.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1016.55,0.0,0.0,1000.725,1006.95,0.0,0.0,85.6,1013.25,250.0,0.55,0.0,0.03,0.85,265.471,-4.5045,0.1,274.7,100.0,5306.575,5.45,4.45,3.125,0.0,0.0
5.1,1.2772499,707.975,0.0,0.0,582.65,0.0,273.975,0.0,0.0,0.0,0.0,100.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1016.2,0.0,0.0,1000.4,1006.65,0.0,0.0,88.725,1012.9,250.0,0.45000002,0.0,0.0325,1.35,278.98627,-11.204,0.1,274.875,100.0,2672.7002,5.7,5.05,2.65,0.0,0.0
5.275,1.276,585.8,0.0,0.0,547.325,0.0,274.475,0.0,0.0,0.0,0.0,100.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1015.825,0.0,0.0,1000.0,1006.225,0.0,0.0,91.0,1012.475,250.0,0.15,0.0,0.02,1.625,292.94073,-17.65,0.125,275.025,100.0,1647.075,5.8,5.25,2.5,0.0,0.0
5.375,1.275,504.675,0.0,0.0,420.375,0.0,274.75,0.0,0.0,0.0,0.0,100.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1015.3,0.0,0.0,999.525,1005.75,0.0,0.0,93.6,1012.0,250.0,0.8,0.0,0.04,1.7,307.68875,-23.43775,0.2,275.1,100.0,1292.35,5.85,5.3,2.45,0.0,0.0
5.5,1.275,354.85,0.0,0.0,273.45,0.0,274.975,0.0,0.0,0.0,0.0,100.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1015.0,0.0,0.0,999.225,1005.45,0.0,0.0,96.875,1011.7,250.0,1.35,0.0,0.0325,1.775,323.4795,-28.130249,0.2,275.1,100.0,1084.3,5.5,5.225,1.825,0.0,0.0
5.55,1.2745,233.6,0.0,0.0,190.4,0.0,275.15002,0.0,0.0,0.0,0.0,100.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1014.775,0.0,0.0,999.0,1005.225,0.0,0.0,98.025,1011.475,250.0,1.75,0.0,0.0375,1.8,340.3255,-31.2885,0.2,275.2,100.0,952.125,5.65,5.55,1.225,0.0,0.0
5.6,1.273,298.7,0.0,0.0,220.8,0.0,275.275,0.0,0.0,0.0,0.0,100.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1014.375,0.0,0.0,998.65,1004.85,0.0,0.0,96.25,1011.075,250.0,2.0749998,0.0,0.04,1.55,177.89226,-32.555748,0.175,275.34998,100.0,939.875,6.05,5.95,1.1,0.0,0.0
5.475,1.2705,682.225,0.0,0.0,328.75,0.0,275.0,0.0,0.0,0.0,0.0,100.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1013.775,0.0,0.0,998.0,1004.2,0.0,0.0,91.125,1010.5,250.0,1.8,0.0,0.045,1.075,14.414,-31.49375,0.1,275.8,100.0,1194.9,6.3,6.1,1.4,0.0,0.0
5.3,1.26825,1007.9,0.0,0.0,419.275,0.0,274.625,0.0,0.0,0.0,0.0,100.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1012.925,0.0,0.0,997.175,1003.375,0.0,0.0,85.675,1009.6,250.0,1.05,0.0,0.05,0.8,31.474998,-28.8795,0.175,276.275,100.0,1456.75,6.15,5.9,1.65,0.0,0.0
5.375,1.267,648.7,0.0,0.0,369.25,0.0,274.775,0.0,0.0,0.0,0.0,100.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1011.85,0.0,0.0,996.175,1002.35,0.0,0.0,87.1,1008.575,250.0,0.9,0.0,0.05,1.0,47.557,-24.61325,0.175,276.225,100.0,1209.75,6.25,6.125,1.2,0.0,0.0
5.5,1.2655001,517.9,0.0,0.0,336.8,0.0,275.025,0.0,0.0,0.0,0.0,100.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1010.8,0.0,0.0,995.2,1001.35,0.0,0.0,89.0,1007.55005,250.0,0.85,0.0,0.05,1.05,62.577,-19.1165,0.1,276.32498,100.0,994.05,7.0,7.0,0.625,0.0,0.0
5.525,1.26475,434.3,0.0,0.0,298.7,0.0,275.15002,0.0,0.0,0.0,0.0,100.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1010.1,0.0,0.0,994.425,1000.6,0.0,0.0,90.75,1006.8,250.0,0.725,0.0,0.05,1.05,76.7245,-12.8305,0.15,276.3,100.0,956.025,7.275,7.275,0.17500001,0.0,0.0
5.55,1.26425,731.5,0.0,0.0,295.8,0.0,275.2,0.0,0.0,0.0,0.0,100.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1009.5,0.0,0.0,993.825,1000.0,0.0,0.0,91.0,1006.2,250.0,0.625,0.0,0.05,1.275,90.330246,-6.16825,0.25,276.275,100.0,1026.0249,7.3,7.3,-0.25,0.0,0.0
5.575,1.26225,1244.325,5268.325,7.875,330.4,0.0,275.25,1.075,1951.925,0.0,0.0,100.0,24.0,0.0,0.0,0.0,0.0,0.0,0.5,1.0,1008.925,0.0,0.0,993.25,999.45,0.0,0.0,87.850006,1005.65,250.0,0.15,0.0,0.015,1.0,103.76825,0.48575002,0.375,276.6,100.0,1478.5,8.05,8.0,-0.75,0.0,0.0
